,Unnamed: 0,image,dataset
247,25959,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_34AB8FE4_349D7864_5D721184_18059_2.npy,train
248,30919,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_11C04659_775812E4_29B413C4_23191_2.npy,train
249,22475,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_9CFD1F36_14E0E005_E834D82D_24129_3.npy,train
250,217,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_3DB1431D_87E2DC5E_D2147DDC_5384_2.npy,val
251,33991,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_12_A440117F_A431F9FF_029E05FD_20015_3.npy,train
252,23086,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_79F570F8_79E75978_80673089_8404_2.npy,train
253,2868,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_6_3AEA98A9_3ADC8129_69FE5A7A_8712_3.npy,train
254,28928,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_FA7D26F3_8D2DBDCE_76F3F50D_16145_2.npy,train
255,23658,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_1D809B40_AF881943_8B85DC8B_8218_2.npy,train
256,23126,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_A214FA46_CBA1D8EF_BF687939_20230_2.npy,train
257,35061,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_89E679AC_BCD89B69_3DF9F852_1645_2.npy,train
258,11599,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_9D3C928D_E76E2BCE_319FC50F_3537_1.npy,train
259,2525,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_84CB1F3C_CEFCB87D_2CFDA2BE_38209_2.npy,val
260,22454,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_4E10A05E_4E0288DE_9F04220F_35887_2.npy,train
261,1761,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_701FBA54_7011A2D4_CB0369D3_16956_4.npy,train
262,5833,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_12_6285CB39_6277B3B9_B10229BF_20065_3.npy,val
263,6304,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_62A4055C_6295EDDC_3B2792DD_28148_2.npy,train
264,21143,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_3467AAAF_3459932F_EB7B9C93_23021_3.npy,train
265,8066,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_AAB49D01_0A00E869_409FE644_21156_2.npy,train
266,6744,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_67E5A4C7_6CBC8C14_2A3D8261_6359_4.npy,train
267,19974,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_C53DCF71_9B7256F1_7B809155_38983_2.npy,train
268,16386,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_73F6FCE3_BE289624_085A2F65_29100_2.npy,train
269,22751,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_03680EC1_4D99A802_AB9A922A_29438_2.npy,train
270,12649,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_9B569505_E5882E46_2FB9CACB_11461_2.npy,train
271,4330,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_39DC4755_F1EA0C2A_B666F146_36033_2.npy,train
272,19677,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_4173A974_8BA542B5_B2F7AA6A_36628_3.npy,train
273,948,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_D61CD505_9B7BC4EC_CA3B95BB_29939_3.npy,train
274,2836,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_8D2050E3_8D123963_4B8B8E1D_22753_3.npy,val
275,6451,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_FD970090_47C899D1_91FA37EB_21087_3.npy,train
276,22809,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_4FAA253C_99DBBE7D_E40D5F7D_3097_2.npy,train
277,2968,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_DF96EEAD_DF88D72D_15A1E94B_13620_4.npy,train
278,3867,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_4C226134_4C1449B4_A24508A8_23808_2.npy,train
279,7820,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_7B27FA43_04E752E7_888E706D_27507_2.npy,train
280,15521,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_FAD61337_4507AC78_8F394943_14792_3.npy,train
281,29094,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_42CA90A6_72843B52_972D6C9A_32487_1.npy,train
282,7077,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_3081AA63_7AB343A4_C4E4DCE5_1539_3.npy,train
283,23869,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_C2B5C306_F08A3C05_E6EAED94_28051_2.npy,train
284,2589,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_E733D795_E725C015_83634B90_11821_2.npy,train
285,7339,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_5C618502_5C536D82_874E97AA_27395_2.npy,train
286,5771,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_2AD4258C_7505BECD_BF37B187_15808_1.npy,train
287,7404,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_27BE17AE_27B0002E_4ACAED47_19560_2.npy,train
288,26480,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_5B444867_5B3630E7_A7D7305E_19023_3.npy,train
289,6151,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_F6FC407C_412DD9BD_8B5F72FE_21117_3.npy,train
290,10147,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_DA0CEA3D_5081BBE0_6EEF41F7_2116_3.npy,train
291,4269,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_EBB497B1_EBA2AF59_99A34DBD_24453_3.npy,train
292,9026,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_BDED4BF3_081EE534_5250D7D7_3899_2.npy,train
293,37446,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_A543D716_A535BF96_20089D75_29102_3.npy,train
294,20617,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_F1C2CDA3_857A05E0_1B035DB2_10565_2.npy,train
295,8464,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_15576C87_5F8905C8_A9BA9F09_21844_2.npy,train
296,4617,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_1FAAF154_CA59C19A_B43A2974_12494_3.npy,val
297,13690,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_EB3164FD_82B4167A_B08BE940_24645_3.npy,train
298,28141,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_39D63B77_13A95D10_D9350315_28070_3.npy,train
299,5663,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_EB95088B_84D680D7_A7BFB184_11521_2.npy,val
300,13177,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_121040EE_BB8438B9_A739805B_3728_1.npy,train
301,12518,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_708276D5_BAB41016_04E5B13D_16807_1.npy,train
302,6656,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_35F4A352_80263C93_CA57D68F_21936_2.npy,train
303,37577,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_C70F1809_C7010089_D52BE80C_33913_3.npy,train
304,5923,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_2CB71CA6_76E8B5E7_C11AB003_2770_1.npy,train
305,21643,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_40A8F445_409ADCC5_C3FA4F73_18201_2.npy,train
306,2778,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_C47937AA_C46B202A_F92D27AF_31627_2.npy,val
307,9798,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_F06AFA65_3A9C93A6_84CE33EF_24910_2.npy,train
308,9506,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_8C75E493_D6A77DD4_20D91715_8418_1.npy,train
309,7475,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_31EE04CF_5B0E42A2_9F46DBDB_8078_3.npy,train
310,1638,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_338FD94B_7DC1728C_C7F30FCB_5571_1.npy,train
311,2252,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_E44F7DC5_2E811706_78B30D88_2010_3.npy,val
312,10742,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_4235F3D7_8C678D18_D699317E_30839_2.npy,train
313,37908,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_3EC8DB16_3EBAC396_5944269D_16042_1.npy,train
314,14885,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_0BEA909B_0BDC791B_27D6DBE8_11013_1.npy,train
315,5580,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_84A51BD9_84970459_4EA76663_16017_2.npy,train
316,2614,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_10CBBBA9_321EC367_780389C8_14108_3.npy,train
317,1073,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_CCB2EFCF_CCA4D84F_5585F916_12295_1.npy,val
318,33590,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_8F8DCD7C_8B93AE50_51C35126_638_2.npy,train
319,22452,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_7AA46817_C4D60158_22D748BB_32424_2.npy,train
320,2345,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_4772E7EB_91A4812C_DBD628BA_1831_2.npy,val
321,20060,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_3198B20C_7BCA4B4D_C5FC371C_10055_3.npy,train
322,21199,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_12_322276EF_32145F6F_BCEA4349_20026_3.npy,train
323,7876,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_DB85D18C_25B76ACD_4506BA73_32852_3.npy,train
324,21815,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_A68358FC_A675417C_861D0BC9_17616_4.npy,train
325,5057,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_F10B265C_2208E5FF_40DA6E4E_30803_2.npy,train
326,7407,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_79731B11_40671F58_20B696D1_28349_1.npy,train
327,27045,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_4C36E291_15565E64_6E94ED03_18052_2.npy,train
328,2927,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_4E1E3D2E_984FD66F_E281C5A6_3010_3.npy,val
329,24525,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_279CD5F1_341EF382_6F4AF1A7_236_1.npy,train
330,7945,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_8_1255098D_0BAF4293_58C36A1D_10800_2.npy,train
331,4584,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_729FDF4D_D887AB0B_5F9366EF_31085_1.npy,train
332,18607,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_C8F5D6CB_1327700C_5D591154_20176_2.npy,train
333,4635,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_57E8A225_A21A3B66_EC55C265_23466_4.npy,train
334,8879,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_14_F715C44E_41475D8F_8B79584D_21200_3.npy,train
335,6936,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_6C88332E_6C7A1BAE_E5DA4E28_11608_2.npy,train
336,35391,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_4CFB149F_4CECFD1F_38034985_25487_4.npy,train
337,10290,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_03521B2D_4D83B46E_97B5A78B_2241_3.npy,train
338,30771,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_62B746D6_62A92F56_70BAF02E_6982_4.npy,train
339,460,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_3D920114_441E51E7_C10E6B0B_18751_2.npy,train
340,4703,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_4A49C4B5_604549EE_58A205B2_31647_2.npy,train
341,19957,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_656D67CC_655F504C_4763B892_17991_2.npy,train
342,6821,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_E22F33E6_4935AA2C_B1678FB6_24298_2.npy,train
343,3457,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_78250968_7816F1E8_7CACEE33_21595_3.npy,train
344,527,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_6E2CEF4D_AE70ADC9_C9B73DB6_33835_1.npy,train
345,31117,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_8537CAB4_90BBBBFE_3C37859C_24546_4.npy,train
346,34585,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_86BF7FB3_D5D2CDC7_479EC96F_20991_2.npy,train
347,31458,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_3AF9DCF5_E2C446FB_0F9F2963_8291_2.npy,train
348,16474,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_88DEAFAB_D31048EC_1D41EC78_10733_3.npy,train
349,4510,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_B9FC5ACE_042DF40F_4E5F8D50_13846_3.npy,train
350,79,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_FED467F6_F900A2B5_F862929B_30360_4.npy,val
351,22129,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_910F44D0_91012D50_698DFB18_22235_2.npy,train
352,4788,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_2771BD27_71A35668_BBD4FF23_7162_3.npy,train
353,7584,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_83858F7C_837777FC_971DD9E3_5039_4.npy,train
354,280,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_3824C5E9_82565F2A_CC87FC89_15849_3.npy,val
355,12724,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_DF0E8A6C_DF0072EC_D8AAAE8E_16305_2.npy,train
356,15180,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_A40AAE02_A3FC9682_5C023A25_32864_3.npy,train
357,2931,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_56C7F2D1_52085A77_66039179_25934_2.npy,val
358,4150,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_3795E30A_321B1EDC_B70954DD_14284_1.npy,val
359,2009,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_410DF97A_FDC95E25_D6DB4E3C_22607_3.npy,train
360,32419,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_96F2FE33_96E4E6B3_0C8A0F94_15194_3.npy,train
361,14499,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_211629F9_6B47C33A_B579C8FB_31394_2.npy,train
362,14181,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_98C8439A_98BA2C1A_E34CD6A3_33297_2.npy,train
363,2649,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_2E6956D1_2E5B3F51_4E12C20B_16850_2.npy,val
364,18586,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_D41E48BA_F56161A0_81D007AB_5955_3.npy,train
365,1754,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_9066B25F_DA984BA0_24CA4662_32811_1.npy,val
366,6260,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_B518492A_B50A31AA_0B2ACF95_1392_2.npy,train
367,6852,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_F2F3DF84_DFF0BB4B_D559952F_26892_2.npy,train
368,17053,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_17_5E381F28_A869B869_F29B5530_7788_3.npy,train
369,7800,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_2745CC29_2737B4A9_1845CF68_26670_3.npy,train
370,13039,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_408F9B1A_8AC1345B_D4F2D277_30763_3.npy,train
371,17780,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_1A6556EC_6496F02D_AEC8912D_39596_3.npy,train
